PetID,AdoptionSpeed,bert_prob_0,bert_prob_1,bert_prob_2,bert_prob_3,bert_prob_4
8fcdf3368,3,0.010047175,0.2144839,0.3715077,0.3775035,0.026457768
edba94b45,4,0.011905641,0.11853216,0.17146863,0.24363405,0.4544595
78551abb5,1,0.028678318,0.1968552,0.19750561,0.20414667,0.37281424
622f08247,2,0.014728604,0.20944524,0.3291143,0.33345032,0.113261566
9dd1cdd52,4,0.047952022,0.28209326,0.24594153,0.1772805,0.24673273
0dbb0a012,4,0.01751458,0.1350964,0.19437732,0.21365784,0.43935385
50b022696,3,0.036015347,0.34014702,0.29856676,0.19335783,0.13191302
8f6a4a76a,1,0.014127267,0.21169391,0.24824382,0.30962023,0.21631472
70aeba909,3,0.009883588,0.06959058,0.37225634,0.52262074,0.025648767
ff5e30380,4,0.007005036,0.07670237,0.109370604,0.21408816,0.5928338
649930cc8,4,0.0106227035,0.08478186,0.119787656,0.17311276,0.611695
acb9e48ff,2,0.024489153,0.19647728,0.22276254,0.25997487,0.29629618
72b0d2b06,4,0.01916569,0.12329815,0.16718581,0.17175052,0.5185999
a9f2b6e32,3,0.0450006,0.2732508,0.29678887,0.19791403,0.18704571
fe3fe601e,2,0.059649404,0.32714492,0.18598387,0.14899,0.27823186
400c2ccab,2,0.015445522,0.2732,0.4042723,0.23956715,0.067514926
f01b64ff7,4,0.013459563,0.08815392,0.12441093,0.18198629,0.5919893
962c84aa9,2,0.009414219,0.11905107,0.21371765,0.40243906,0.25537798
2099c09a0,2,0.010314447,0.09433189,0.40031454,0.47178653,0.023252567
823fe0bbd,4,0.022141596,0.18163268,0.18627375,0.18439093,0.42556113
85ff0f493,2,0.015467599,0.2375662,0.39315522,0.29535016,0.058460902
cfd4c95d9,2,0.017239869,0.15126345,0.18065383,0.2713651,0.37947777
c8c3eb092,1,0.014301866,0.15612446,0.18681616,0.251529,0.39122853
59e6d1d66,1,0.018018259,0.2927863,0.32805696,0.25252372,0.108614706
382d948b1,3,0.008445075,0.19039774,0.38892096,0.3470772,0.06515903
3ebb0dd45,2,0.016180137,0.28939405,0.3776688,0.25318694,0.063570075
eda8eecc6,3,0.007800693,0.091549955,0.13914016,0.29889882,0.46261042
98fc3ff8e,1,0.02446637,0.18378875,0.22293456,0.26420414,0.30460617
b52c73ef1,3,0.015331926,0.21514952,0.28909507,0.33756033,0.14286318
d2d48985e,2,0.010222456,0.090023436,0.15829514,0.22211453,0.5193445
22987c7fb,2,0.02617097,0.25887075,0.25499043,0.23100212,0.22896568
f3c42e04b,4,0.0049482575,0.04953351,0.08919968,0.13950105,0.71681744
0a98163c8,4,0.026071517,0.19451319,0.19311874,0.21782982,0.3684667
ef9196721,2,0.004890247,0.073260576,0.13542227,0.30824685,0.47818008
f7754af59,4,0.033513725,0.20244902,0.25441524,0.22346286,0.28615916
de6c0126b,1,0.011441324,0.116451465,0.16108531,0.2213757,0.4896462
2b6e5343e,2,0.028053662,0.23099604,0.29997724,0.2477983,0.19317473
38fd4509d,3,0.015408325,0.20054439,0.3263179,0.33777407,0.11995531
9ea3739e8,2,0.023146981,0.29934898,0.3558278,0.22879328,0.09288297
2fd882044,4,0.019576052,0.26892614,0.30132544,0.27679083,0.13338149
f64329201,4,0.035623796,0.32886985,0.27137014,0.17882301,0.18531327
61b6e170c,3,0.049116872,0.28328827,0.2870665,0.19921428,0.18131405
c11df559d,4,0.025830045,0.15083943,0.17912723,0.17240538,0.471798
c6ce1ed64,2,0.04064557,0.29836133,0.24742554,0.19815557,0.21541198
8b8229f52,1,0.04372707,0.32369867,0.23413658,0.19138888,0.20704877
a3f6438ea,1,0.011534815,0.1469196,0.1785369,0.3167502,0.34625837
201aad926,3,0.014476406,0.28369662,0.38215145,0.25286534,0.06681019
094c2c3bf,3,0.006223513,0.07880293,0.15361835,0.29914787,0.46220738
de0a86ccf,3,0.021415045,0.26413962,0.31564173,0.27101666,0.12778695
28cf4a84d,1,0.016809434,0.2779323,0.39886537,0.23784566,0.06854716
1a2c23d4c,1,0.016026301,0.24701975,0.33926105,0.2819752,0.11571776
37884b086,4,0.03549538,0.33032483,0.29588336,0.20563155,0.13266493
d67619580,1,0.009471407,0.14248213,0.2643748,0.38127798,0.20239367
61fa7980d,2,0.025357105,0.25615105,0.2219869,0.24869306,0.2478119
1dfcfe139,2,0.013885788,0.23589,0.3433416,0.30660596,0.100276716
9a609ef71,2,0.041790117,0.3343938,0.1705807,0.14933231,0.30390313
8411ba490,2,0.01879499,0.27735752,0.3711815,0.23522028,0.0974457
ecfcb4430,4,0.019950675,0.27402118,0.28754354,0.2853487,0.13313587
a43540943,1,0.04301457,0.2780368,0.25551906,0.18366466,0.23976493
e940019a3,4,0.029729394,0.3313973,0.35202405,0.20274904,0.08410026
57189db08,3,0.048335157,0.30843192,0.28037375,0.18525384,0.17760538
8566a1bd5,1,0.022093782,0.18715048,0.190636,0.19711392,0.40300587
4effbea00,3,0.006773355,0.13147266,0.2757221,0.45437482,0.1316571
2256216b1,4,0.026424177,0.15583555,0.16948453,0.18559568,0.46266
fda10b9ed,0,0.07062249,0.25205302,0.23852761,0.17350256,0.26529428
2dfaf69b5,3,0.012624451,0.17760442,0.20637834,0.3190431,0.2843497
f58143fd5,2,0.014995783,0.21910314,0.3069458,0.3104762,0.1484791
ab41920c4,4,0.0377461,0.3220563,0.27107596,0.19190174,0.1772199
8a29d1df0,3,0.032862812,0.33469304,0.26836404,0.20959994,0.15448019
d0b337200,1,0.01163539,0.12526828,0.13361166,0.18223104,0.5472536
02af3813e,4,0.016406411,0.17046763,0.18385579,0.2027408,0.42652935
acde4eb5b,0,0.011158548,0.21346532,0.23315185,0.2878614,0.2543629
344b9632c,2,0.041908626,0.20242335,0.205871,0.18839303,0.36140403
eb8baed62,2,0.017725127,0.2746686,0.39545664,0.24288642,0.06926312
43021e4ed,2,0.036124576,0.24214523,0.29135898,0.21395373,0.21641755
6de0087e7,1,0.02603496,0.24557357,0.22113508,0.22033378,0.28692257
7711871ae,1,0.012269347,0.16057155,0.21860138,0.341107,0.26745072
91e996718,1,0.030912643,0.2775057,0.24561435,0.19268692,0.25328037
a804fded8,4,0.04150183,0.21276034,0.21582308,0.17268515,0.3572296
43b6e3f2a,2,0.01630663,0.19304688,0.28511292,0.30588844,0.19964509
9d8f22942,1,0.042002007,0.3233956,0.26034385,0.17549822,0.19876033
305524cba,4,0.034465346,0.34408563,0.26868382,0.17476745,0.17799777
6b574c312,1,0.0146382265,0.10129692,0.122796334,0.15653427,0.60473424
81573a25f,2,0.028631747,0.29609,0.260778,0.19067085,0.22382934
47aacf137,2,0.021531465,0.26943523,0.25673863,0.25223058,0.20006408
74d40e344,2,0.012721152,0.21036085,0.293852,0.34431216,0.13875379
3f1b7bea6,2,0.020734074,0.15458766,0.19325268,0.20409514,0.42733046
851c46a9c,3,0.043190263,0.2950736,0.27843,0.20968206,0.17362408
24737dbd5,3,0.011100964,0.062633745,0.35525894,0.5418623,0.029144054
3d011c364,4,0.016973618,0.12686443,0.17652962,0.21456265,0.46506965
f729f19c5,4,0.029348709,0.23432443,0.20406282,0.2427818,0.28948227
ab519bf92,4,0.026055194,0.22011521,0.25278226,0.27970776,0.2213396
8f860b014,2,0.011927924,0.2688492,0.39713854,0.25664213,0.065442145
ab293b191,4,0.029525684,0.26917428,0.293725,0.23782124,0.1697538
3e6fa700b,4,0.012051327,0.13644709,0.19572698,0.28158575,0.37418884
869c8208d,3,0.035350192,0.18186061,0.21852528,0.19042239,0.37384155
5de1d0c34,4,0.029143598,0.23078303,0.22280619,0.25015268,0.26711452
ad491b969,2,0.009791807,0.14285292,0.4393486,0.36623695,0.04176979
3bfb759ce,4,0.021630438,0.18759246,0.2760541,0.2522232,0.26249978
ddc628647,2,0.024987258,0.27156714,0.2898686,0.24881974,0.16475734
e77941c00,4,0.01890964,0.25436026,0.20505883,0.22306165,0.29860964
166650836,3,0.011142566,0.19066302,0.378758,0.33911487,0.080321535
c8e941dbd,1,0.016745199,0.20319599,0.25012785,0.3206263,0.20930468
7beccedcb,3,0.012940318,0.10700754,0.17246218,0.17934076,0.52824926
4fc9dee58,4,0.022196922,0.1865501,0.21339802,0.24134818,0.33650684
1fba9cbc9,4,0.009647651,0.13687374,0.18948483,0.29948652,0.3645073
cdf03dc31,4,0.016086606,0.25395128,0.41177526,0.25731227,0.060874667
5c60d114f,2,0.036994003,0.33341384,0.30258358,0.18780164,0.13920699
81d82bda3,4,0.021229094,0.21647392,0.24130355,0.30411768,0.21687578
59a320894,2,0.043721512,0.30011544,0.17976958,0.15367931,0.32271418
bde1336b6,2,0.008883683,0.0931739,0.37191632,0.4701209,0.055905156
711bebb99,4,0.012985907,0.09226587,0.1459096,0.19436345,0.5544751
1de8d0099,4,0.032905158,0.17345877,0.19789945,0.21635316,0.3793835
09f31b13e,4,0.025774762,0.17065209,0.14904383,0.13947265,0.5150566
a977f3331,4,0.021707542,0.250767,0.27731746,0.2539893,0.1962187
9aac5500a,3,0.01022459,0.08599407,0.38852966,0.49126643,0.023985263
714e287c7,3,0.014676434,0.13949986,0.19049318,0.31287304,0.34245744
672bc370b,3,0.030912045,0.2793803,0.25512242,0.18619627,0.24838902
aff5fa8b4,1,0.037925266,0.3363259,0.30993462,0.19602893,0.119785324
5fed61438,2,0.03763409,0.31549886,0.27207723,0.22106834,0.15372151
dc94a986f,2,0.00978247,0.086040564,0.11199223,0.19605596,0.59612876
906083f6c,4,0.010405917,0.13216475,0.1884386,0.29975072,0.36924005
b16cb3f1e,4,0.014817512,0.1199277,0.36958152,0.43230647,0.06336686
861af7cd5,2,0.027691878,0.35278013,0.3373641,0.19439715,0.08776672
708ce5f42,2,0.008799448,0.24051584,0.38091853,0.33825213,0.031514045
3ff4a6c99,2,0.013400015,0.2562056,0.3679894,0.28567493,0.076730065
e0e392bfb,4,0.027650787,0.24900308,0.26376426,0.24253166,0.21705022
833408fc5,1,0.021315778,0.2013185,0.2089003,0.2417518,0.32671362
f29cacb97,1,0.042120382,0.2891141,0.28821716,0.21953511,0.16101328
b6450abed,4,0.022321787,0.31356815,0.24991384,0.25126746,0.16292877
6607c6e22,0,0.026585363,0.22310537,0.25212476,0.24792093,0.2502636
a42c62fc0,2,0.07149186,0.28077027,0.23402232,0.1709387,0.24277684
9e7aa5866,1,0.037866186,0.23269063,0.2261988,0.20635232,0.2968921
91f0cb0a9,2,0.030133797,0.315437,0.30888206,0.21786104,0.12768611
791c8a511,3,0.035861462,0.23079592,0.23000619,0.19001812,0.31331837
0b2e2526c,1,0.051622618,0.26379102,0.26245713,0.19664368,0.22548558
7cd55a3dc,3,0.021494497,0.29657733,0.38307106,0.22621252,0.072644636
143027239,1,0.023794174,0.30146182,0.3269488,0.23452277,0.11327245
442ab63f2,1,0.024431566,0.25742263,0.22203334,0.23369254,0.26241997
791254d12,1,0.009177661,0.06792948,0.11344797,0.14452419,0.66492075
1772727a1,4,0.008166983,0.056731567,0.35130858,0.5515664,0.03222646
8a72708bc,3,0.025200713,0.3011499,0.25572807,0.24152344,0.17639787
c8d2ed523,4,0.03978459,0.29943484,0.24024087,0.21203697,0.20850271
894d76b65,1,0.010047175,0.2144839,0.3715077,0.3775035,0.026457768
cc14a0fb9,3,0.035245877,0.30620703,0.30259782,0.2048363,0.15111297
d7cefb8e9,1,0.040642727,0.27803373,0.27830756,0.20108426,0.20193176
5bf02a5f8,4,0.051241186,0.2567763,0.23546112,0.17838603,0.2781354
75f3c2e36,4,0.030679021,0.23968764,0.27539656,0.22166283,0.2325739
7d25e2e3b,2,0.039401796,0.28564522,0.2938419,0.21917917,0.16193193
3e101e353,2,0.030708253,0.2673989,0.21755135,0.21949393,0.26484758
8468db069,2,0.036985725,0.2378398,0.2618714,0.21104114,0.2522619
c4c4a926f,2,0.013609518,0.13990527,0.20929377,0.30709276,0.33009866
a2e529567,4,0.02690156,0.23818305,0.22263955,0.24642983,0.26584604
8e938a436,1,0.077642985,0.33006144,0.27621043,0.18602978,0.13005535
5dd7c4c06,0,0.020622639,0.2682132,0.33602563,0.27130595,0.10383255
7b6ffc0a1,1,0.0047679106,0.049750585,0.092638634,0.14720136,0.70564145
8ff8aefca,1,0.03339087,0.26961067,0.27483487,0.19136824,0.23079534
5df99d229,2,0.02395187,0.31751877,0.37076923,0.20420326,0.08355683
6c3b8c99c,2,0.0060747936,0.10442912,0.31918615,0.48094225,0.08936764
8a6ba0a40,4,0.037045863,0.317525,0.296827,0.18860632,0.15999585
2faee359e,2,0.042076472,0.3590469,0.27777728,0.17404687,0.14705248
fd820a71a,1,0.026102798,0.2797454,0.34122226,0.23527199,0.1176575
60fa6acbe,1,0.01611227,0.17073423,0.36818215,0.3697065,0.07526489
68a6c1a24,4,0.03988565,0.30894637,0.2796532,0.18397513,0.1875397
727d25d09,4,0.02536926,0.24675839,0.2966253,0.26791552,0.16333155
04b073592,1,0.037536334,0.28805944,0.21759713,0.21853115,0.23827596
2bbca459e,4,0.008130412,0.119826496,0.10234383,0.12614638,0.6435529
5ecdd04af,3,0.026252339,0.2975435,0.35099247,0.22230609,0.102905534
1dd6be0bc,3,0.013711778,0.1263894,0.16341683,0.20971793,0.48676404
54c5d6442,1,0.03186502,0.23883897,0.20833243,0.19671564,0.32424796
ae4ab31ec,1,0.028143575,0.2662781,0.2903085,0.25182158,0.1634483
5ada2f8b6,3,0.06616092,0.32393676,0.26350728,0.16731861,0.1790765
a8271c7e3,1,0.019992772,0.29351807,0.38032734,0.21415697,0.0920048
b92781dca,2,0.010567444,0.11971399,0.4060769,0.4356966,0.027945077
94a0eb345,1,0.014812154,0.24264458,0.36869437,0.27958825,0.09426059
42d94df4c,4,0.024565997,0.322051,0.30531678,0.21726075,0.13080548
f0063c5b6,3,0.010481138,0.15142591,0.3703036,0.40376404,0.064025275
b0855d1dd,2,0.015638445,0.21001194,0.38489634,0.32635453,0.063098714
615213076,0,0.02232535,0.1732839,0.17985058,0.17177379,0.45276642
be38039cc,3,0.019230003,0.17563841,0.27377996,0.3464168,0.18493485
66dbc2985,4,0.009764191,0.15913989,0.31327593,0.38739073,0.13042924
a4b96c3f3,3,0.010717814,0.17197,0.34320474,0.38023832,0.09386912
d24b8cde0,2,0.021654382,0.257144,0.2233402,0.25619295,0.24166846
3264fe773,2,0.026409116,0.20316072,0.25200802,0.2655566,0.25286555
f19397eed,3,0.007710405,0.089701444,0.3657322,0.490038,0.046818003
19d8b1d8e,2,0.015020901,0.26560053,0.3698865,0.26767197,0.081820115
4f66a72ef,3,0.024199061,0.180545,0.21390334,0.19584848,0.3855041
31f59daf4,1,0.013875962,0.28723896,0.3742941,0.27997187,0.044619147
5b8ee289f,3,0.02330991,0.27919844,0.26492316,0.24110638,0.1914621
48fd10660,2,0.03941772,0.2853352,0.29067934,0.20717727,0.17739046
3b4f31dc0,2,0.03787242,0.33985627,0.2710131,0.18065919,0.1705991
8e881542f,4,0.025105271,0.316933,0.26048633,0.2377714,0.15970403
ed81d1da8,0,0.042011492,0.2605443,0.3014769,0.23054808,0.16541927
6c594bfb0,4,0.027067084,0.23250455,0.22811067,0.20026423,0.3120535
df17a57ae,1,0.0071531893,0.1044987,0.18956932,0.4183467,0.2804321
5e2bbb163,2,0.030724403,0.24011864,0.31797716,0.28684032,0.12433949
1d373c973,4,0.04201476,0.2518441,0.24059656,0.18581684,0.2797278
d840b5a02,2,0.026230277,0.23044364,0.2597758,0.29492176,0.18862857
8328ec7f4,2,0.010167659,0.11392212,0.40401286,0.4452431,0.026654204
3a36bdba5,4,0.01666916,0.15288529,0.18197586,0.24913436,0.3993353
a20d1e637,3,0.013499573,0.16711561,0.21038356,0.3001213,0.30887994
bb567f5cd,3,0.058653668,0.27629986,0.2756622,0.2046628,0.18472143
7d6cd8ac7,2,0.039400306,0.2531289,0.22057079,0.21509422,0.27180582
d605cb217,4,0.02265947,0.16092962,0.25665194,0.28248665,0.27727237
0935ab38b,4,0.037546355,0.25605047,0.29317948,0.23532104,0.17790264
7b660c6af,3,0.013664646,0.136621,0.13595028,0.18639137,0.5273727
cc6de6d19,4,0.05131774,0.23821531,0.24672157,0.22258471,0.24116065
3a5fb3c1f,3,0.02502553,0.16296084,0.18213505,0.17252217,0.4573564
9d03d5988,1,0.047432166,0.3468023,0.26721063,0.16891262,0.16964225
6c929fefb,3,0.03547496,0.28762287,0.3517589,0.22977443,0.09536886
1f393155e,1,0.030623596,0.3431022,0.35487154,0.18716517,0.084237464
a31b05e99,2,0.008715714,0.061016347,0.34596688,0.5497934,0.034507666
18aa41749,4,0.0415578,0.3294038,0.29314786,0.18283835,0.15305218
f368b7ef1,4,0.046746314,0.30153754,0.30009115,0.19949487,0.15213019
e24a04c10,3,0.016324922,0.18417679,0.22856086,0.32274765,0.2481897
355e3bdc5,2,0.007069193,0.089303456,0.10260887,0.13180882,0.66920966
07558410c,2,0.011916336,0.18181269,0.37474594,0.3479494,0.083575636
b62d80c49,1,0.02320241,0.15974511,0.16337587,0.20238031,0.45129624
e87214dd2,4,0.028601712,0.24658333,0.24701859,0.21303931,0.26475707
0e98b9e24,4,0.0055058664,0.026157495,0.028350392,0.033872224,0.90611404
476d40031,3,0.009593667,0.0690647,0.372827,0.52297395,0.02554071
4e8f0401d,4,0.043674257,0.28581125,0.1459888,0.14667474,0.37785095
b8daff578,3,0.023770768,0.22625777,0.25697345,0.26909095,0.2239071
d1265050f,3,0.014710054,0.19325618,0.40862742,0.30168128,0.08172504
62d911513,1,0.022561612,0.18504703,0.22808586,0.23329052,0.33101496
4a8ac8bff,4,0.039892428,0.31282586,0.28846702,0.19677159,0.16204314
e12797ab1,4,0.02685128,0.18116382,0.225323,0.20155068,0.3651112
e6e0ad572,1,0.024379523,0.33111915,0.26113695,0.22460656,0.1587578
4c48a8f2f,3,0.04518884,0.32284632,0.2803301,0.19780561,0.15382916
bee984e11,4,0.006068339,0.04814025,0.08555967,0.13280836,0.7274233
f612d5506,4,0.0105491085,0.14194486,0.17725655,0.3321796,0.33806986
d5abad72c,1,0.016054427,0.26411042,0.37176907,0.26540703,0.082659066
3e82e76cb,3,0.03514707,0.27015448,0.2862323,0.20886815,0.19959797
1633b105b,2,0.013316922,0.18351562,0.28664932,0.38478908,0.1317291
d76c4ec1e,0,0.016017798,0.1296039,0.16626945,0.21232618,0.47578266
ed84380a5,4,0.028281396,0.22603942,0.19308801,0.19165225,0.36093888
791e6dc19,1,0.030394496,0.33393154,0.27136654,0.20129503,0.16301244
5c2fdb3cd,2,0.014048553,0.2276107,0.3542963,0.30191478,0.102129646
de59f42db,2,0.013850469,0.20301956,0.22682866,0.25152308,0.30477828
bf01af28f,3,0.036863405,0.32787055,0.27587008,0.18117873,0.17821723
9aa40019a,4,0.031159222,0.2789205,0.2131443,0.22424313,0.25253287
4d74c2e08,2,0.018548923,0.28498915,0.35327408,0.25197646,0.09121139
506697cb9,2,0.038507573,0.27731857,0.18790527,0.16555761,0.33071098
fc52c0c82,1,0.006167559,0.09392425,0.24843049,0.42498568,0.22649202
b75c41dd5,4,0.04502004,0.30065516,0.15569562,0.13684154,0.36178768
2bea067f2,4,0.017339898,0.18410854,0.25888845,0.35355717,0.18610595
366a4544f,2,0.04071358,0.30364668,0.24756905,0.18301918,0.22505152
cf4bbdbfa,3,0.014744675,0.21822375,0.35610116,0.33288345,0.07804701
85594fcaf,4,0.0063037053,0.053629093,0.08873874,0.14149274,0.70983577
6668704bf,1,0.04907803,0.24437045,0.23644836,0.19745043,0.27265272
783a31182,2,0.022018893,0.33487776,0.36679095,0.19710882,0.079203576
ac7edef88,4,0.036925416,0.24515079,0.23781364,0.18778235,0.2923278
a6e25e889,4,0.019634444,0.26805902,0.32157928,0.26639843,0.124328874
d39684633,1,0.15100484,0.28232884,0.25884154,0.15805252,0.14977227
4529e91da,2,0.015551134,0.2830569,0.36529696,0.25774804,0.07834701
ad6387a7e,3,0.022463383,0.2873848,0.30107006,0.2417137,0.14736801
7beb8f666,3,0.022655541,0.26489693,0.19286731,0.24274738,0.27683282
ed74a9822,4,0.015551985,0.21814951,0.21664841,0.29393366,0.25571647
603892936,2,0.035307426,0.2697094,0.2371078,0.2239378,0.23393756
b73cc0f45,3,0.009521485,0.09484723,0.13429172,0.1938499,0.56748974
9ea482068,3,0.032781843,0.29332677,0.283353,0.22581235,0.16472606
8a2e1d05b,3,0.0056129373,0.08989294,0.17457941,0.44951916,0.28039557
31926dd6d,1,0.03273167,0.34623808,0.31683925,0.175572,0.12861905
9e9ce66e9,4,0.015237824,0.09844789,0.15192065,0.17342165,0.560972
7e69c99bc,1,0.03308438,0.31186366,0.3305038,0.23322771,0.09132051
91633ef0b,2,0.0076061105,0.08171273,0.11160229,0.19338661,0.6056922
442f853b2,4,0.029299824,0.23010814,0.30567133,0.2525991,0.18232165
7b8d76961,4,0.040111072,0.29948568,0.25503987,0.18670128,0.21866205
c85f29411,4,0.033713497,0.24259137,0.22324535,0.20236102,0.29808873
0eba510fc,2,0.021180395,0.25967798,0.32801408,0.24122964,0.14989793
915031b99,4,0.02485528,0.16399972,0.18282089,0.20428796,0.4240362
21c8d5f0e,4,0.025586696,0.26983726,0.23148559,0.21819982,0.25489068
fb4078a22,3,0.026260514,0.35221377,0.33018464,0.19595502,0.09538605
6d3930bb1,4,0.03008429,0.28045517,0.2961505,0.2245545,0.16875555
215903d75,1,0.017861458,0.16846386,0.23338494,0.2860427,0.29424712
a5d08e982,4,0.025322862,0.18095307,0.18661083,0.17243634,0.43467686
2a9fd8dcd,2,0.048921697,0.3628892,0.21165578,0.16128638,0.215247
765039f34,3,0.017523538,0.26253986,0.3637077,0.27827385,0.077955045
694a730b4,3,0.007327114,0.12074376,0.32976755,0.45086706,0.09129451
72e093c41,1,0.010309061,0.21062249,0.43373802,0.307882,0.037448365
cd829526d,2,0.038318057,0.31351092,0.30691472,0.1991566,0.14209972
d8fc9bc28,2,0.024409201,0.29477483,0.3074062,0.22869831,0.14471143
7e8c5d816,3,0.009899821,0.17111833,0.1863654,0.2623567,0.37025976
dcc0d8482,3,0.009287048,0.1509859,0.403562,0.388833,0.04733204
02d644003,1,0.031307265,0.3352211,0.28665864,0.19665675,0.15015621
eab1d3e9f,4,0.019285401,0.23084822,0.31686908,0.28334504,0.14965226
48c5a3c40,2,0.028126063,0.2899451,0.28162926,0.21888584,0.18141374
36f7fbe5a,4,0.0064738747,0.09104966,0.06418235,0.08110228,0.75719184
88876f4d5,4,0.035962023,0.28071195,0.268172,0.20666713,0.20848688
b56e6500a,4,0.037290897,0.3259371,0.26733357,0.17649582,0.19294265
b0e26c028,4,0.038692262,0.28709203,0.3054264,0.20831776,0.16047159
611c6421b,2,0.021659203,0.26370764,0.35463998,0.26530805,0.09468514
e58a12b66,1,0.039853502,0.25462484,0.24992575,0.19618277,0.25941315
50503b223,3,0.052146763,0.27344012,0.24276721,0.1794549,0.252191
f41112ee1,2,0.012046974,0.09507611,0.1532038,0.1979122,0.54176086
19982272a,4,0.04653259,0.24883029,0.23267555,0.16995491,0.30200663
d30c88c64,3,0.020708194,0.2572259,0.31665292,0.27218753,0.13322546
aeb17dd99,1,0.07063192,0.30571407,0.25664964,0.16703454,0.19996984
378059791,2,0.016456505,0.28494403,0.40569758,0.22407845,0.06882347
1082982dc,4,0.015494533,0.17906357,0.17328116,0.20764531,0.42451543
6d94a56ef,1,0.0332447,0.18389429,0.21262284,0.19741835,0.3728198
790e639ed,3,0.032316614,0.27295348,0.2512425,0.21971796,0.22376949
2e3c988cd,1,0.010047175,0.2144839,0.3715077,0.3775035,0.026457768
f1e6fcd95,4,0.009208695,0.12801665,0.14900704,0.22618084,0.48758686
4409a68b9,2,0.027296545,0.33416364,0.3334622,0.18487482,0.12020281
6d1596957,4,0.015278594,0.19253966,0.34974006,0.3535275,0.088914126
15f00daac,4,0.018381065,0.15676104,0.20020667,0.21434936,0.41030192
