PetID,AdoptionSpeed,resnet_prob_0,resnet_prob_1,resnet_prob_2,resnet_prob_3,resnet_prob_4
28cf4a84d,1,0.025800519,0.31770933,0.3900266,0.24888632,0.01757725
1a2c23d4c,1,0.20519829,0.084245585,0.362266,0.3019981,0.046291996
37884b086,4,0.081509635,0.32609382,0.30645338,0.1951927,0.09075042
d67619580,1,0.09029507,0.13649538,0.2310273,0.4931615,0.04902071
61fa7980d,2,0.056998786,0.14286965,0.31147122,0.28142026,0.20724005
1dfcfe139,2,0.05851712,0.10741193,0.44471985,0.32780376,0.061547406
9a609ef71,2,0.10957532,0.11241599,0.20213167,0.39688244,0.1789945
8411ba490,2,0.11796796,0.1308978,0.26889488,0.34000006,0.14223923
ecfcb4430,4,0.10421463,0.08961738,0.29059798,0.24194965,0.2736204
a43540943,1,0.081995785,0.11190121,0.19350539,0.17485534,0.4377422
e940019a3,4,0.09069117,0.4276227,0.19869316,0.20189606,0.08109681
57189db08,3,0.124682374,0.28588897,0.22563285,0.17043622,0.19335954
8566a1bd5,1,0.17068185,0.35713384,0.21546854,0.17562027,0.08109552
4effbea00,3,0.11707309,0.15212466,0.2748408,0.26557314,0.19038828
2256216b1,4,0.037949737,0.06067313,0.15820237,0.16187496,0.5812998
fda10b9ed,0,0.29729384,0.033836633,0.15051416,0.41993454,0.09842083
2dfaf69b5,3,0.058738306,0.03188872,0.044729408,0.12958692,0.7350567
f58143fd5,2,0.06800909,0.049914688,0.280243,0.14483903,0.45699424
ab41920c4,4,0.087155305,0.34038514,0.2363494,0.24371804,0.09239208
8a29d1df0,3,0.12496839,0.32316878,0.22034273,0.17739922,0.15412083
d0b337200,1,0.0567126,0.32720953,0.38329455,0.13458121,0.09820215
02af3813e,4,0.053701904,0.0100325635,0.02120267,0.051209882,0.8638529
acde4eb5b,0,0.15744378,0.21288776,0.1913095,0.18110058,0.2572584
344b9632c,2,0.44182017,0.12218087,0.06361916,0.15799803,0.21438177
eb8baed62,2,0.16170952,0.27502578,0.27121678,0.19323587,0.09881201
43021e4ed,2,0.071266785,0.13389362,0.28327984,0.26153564,0.25002408
6de0087e7,1,0.17837137,0.20770651,0.21151151,0.30073547,0.101675145
7711871ae,1,0.07117239,0.38060614,0.24158269,0.18565913,0.12097966
91e996718,1,0.101058275,0.28056693,0.35744393,0.2303497,0.030581178
a804fded8,4,0.05716353,0.024328975,0.11436527,0.25129536,0.5528469
43b6e3f2a,2,0.06879297,0.14547406,0.3249043,0.28994757,0.17088106
9d8f22942,1,0.056717172,0.041001722,0.12546979,0.23179205,0.54501927
305524cba,4,0.12213643,0.14055242,0.24688807,0.3893351,0.101087935
6b574c312,1,0.04469586,0.2561104,0.44099835,0.15624736,0.101948015
81573a25f,2,0.087028064,0.31184357,0.305383,0.16268638,0.13305901
47aacf137,2,0.14402851,0.1901325,0.3343453,0.19078735,0.14070639
74d40e344,2,0.085012324,0.08066313,0.11696655,0.18844524,0.5289127
3f1b7bea6,2,0.056638148,0.037582047,0.31707665,0.26445574,0.32424745
851c46a9c,3,0.1053274,0.22865072,0.26492882,0.2107651,0.19032788
24737dbd5,3,0.07598876,0.022713147,0.25528422,0.5954404,0.050573494
3d011c364,4,0.065494016,0.06784081,0.17964996,0.39807734,0.28893787
f729f19c5,4,0.3492284,0.15513004,0.2099642,0.22886188,0.05681545
ab519bf92,4,0.14238775,0.11434894,0.2170624,0.31395966,0.21224132
8f860b014,2,0.0566811,0.277116,0.31601313,0.1296579,0.22053193
ab293b191,4,0.07559419,0.17974123,0.3560586,0.27296475,0.11564117
3e6fa700b,4,0.06820237,0.040438354,0.081211895,0.12180511,0.6883422
869c8208d,3,0.15949647,0.12361093,0.25706184,0.14778048,0.3120503
5de1d0c34,4,0.074743845,0.09892286,0.3134565,0.15279448,0.3600823
ad491b969,2,0.041713443,0.1788218,0.6349077,0.122468,0.022089032
3bfb759ce,4,0.07224798,0.18206428,0.42333797,0.10432762,0.21802215
ddc628647,2,0.07131858,0.31900403,0.2003845,0.26935074,0.13994215
e77941c00,4,0.081668615,0.053278647,0.07980192,0.11732215,0.66792864
166650836,3,0.08181585,0.0349659,0.53064847,0.31624642,0.036323294
c8e941dbd,1,0.3388275,0.26530024,0.069852754,0.29480997,0.031209588
7beccedcb,3,0.121337,0.14007975,0.34053072,0.35132316,0.046729352
4fc9dee58,4,0.07149269,0.06058624,0.45472503,0.19682018,0.21637587
1fba9cbc9,4,0.07711139,0.034481615,0.088808864,0.13531484,0.6642833
cdf03dc31,4,0.07716779,0.06702817,0.24861462,0.26581445,0.341375
5c60d114f,2,0.08496055,0.18411694,0.18390498,0.34872943,0.19828814
81d82bda3,4,0.07331866,0.025770592,0.06522849,0.25314206,0.58254015
59a320894,2,0.10524202,0.10018754,0.2424354,0.18728009,0.36485496
bde1336b6,2,0.02756053,0.6970474,0.2045432,0.056813467,0.014035363
711bebb99,4,0.0345928,0.011346389,0.03287999,0.09888312,0.82229775
1de8d0099,4,0.124878675,0.06435465,0.11824357,0.066852935,0.6256702
09f31b13e,4,0.055819884,0.014084219,0.0356506,0.048243262,0.846202
a977f3331,4,0.097830914,0.10407183,0.24330714,0.20835565,0.34643447
9aac5500a,3,0.058052324,0.062677644,0.14595154,0.5054288,0.22788972
714e287c7,3,0.096956655,0.053553272,0.12893502,0.17783424,0.54272074
672bc370b,3,0.044519152,0.17889313,0.5672734,0.15256777,0.056746572
aff5fa8b4,1,0.05756346,0.07362478,0.32284483,0.34185347,0.20411341
5fed61438,2,0.08670667,0.17371851,0.07698055,0.2538257,0.40876856
dc94a986f,2,0.06501793,0.20725572,0.46769086,0.1360435,0.12399196
906083f6c,4,0.08909015,0.13391985,0.12549163,0.3536943,0.2978041
b16cb3f1e,4,0.07350116,0.068554536,0.2715587,0.47293836,0.1134472
861af7cd5,2,0.19185436,0.36757362,0.30419654,0.10728825,0.029087326
708ce5f42,2,0.08457194,0.3395901,0.3105621,0.15665685,0.10861905
3ff4a6c99,2,0.11364461,0.11776847,0.26581684,0.3365987,0.16617142
e0e392bfb,4,0.19882806,0.21432883,0.2615602,0.17885493,0.14642796
833408fc5,1,0.2372445,0.19913064,0.26209334,0.23513977,0.06639172
f29cacb97,1,0.09026483,0.02607687,0.06323075,0.18430924,0.6361183
b6450abed,4,0.078325845,0.049786936,0.26610032,0.25048688,0.35530004
6607c6e22,0,0.16056143,0.14393978,0.25341365,0.3007872,0.14129797
a42c62fc0,2,0.14826821,0.1400865,0.16442373,0.26262817,0.28459337
9e7aa5866,1,0.10702643,0.09700021,0.20470542,0.23390992,0.35735798
91f0cb0a9,2,0.2,0.2,0.2,0.2,0.2
791c8a511,3,0.17617908,0.20014794,0.25579205,0.20460846,0.16327253
0b2e2526c,1,0.15378955,0.29585874,0.24139918,0.21699719,0.091955334
7cd55a3dc,3,0.052182827,0.1665086,0.2794927,0.18757382,0.31424206
143027239,1,0.18791696,0.30838883,0.1548123,0.16426462,0.18461722
442ab63f2,1,0.1529794,0.16030756,0.28614566,0.19586226,0.20470512
791254d12,1,0.08585497,0.17120217,0.2840274,0.32667416,0.1322413
1772727a1,4,0.025857579,0.010178022,0.07813505,0.86026675,0.02556257
8a72708bc,3,0.051812306,0.26790026,0.29363704,0.32150275,0.06514764
c8d2ed523,4,0.11248554,0.017229171,0.13613139,0.3771117,0.3570422
894d76b65,1,0.084818594,0.114708565,0.10603629,0.27500367,0.41943288
cc14a0fb9,3,0.12415372,0.13417009,0.20351142,0.34835076,0.18981394
d7cefb8e9,1,0.08381023,0.13607065,0.40326744,0.24923566,0.12761606
5bf02a5f8,4,0.031345975,0.22547975,0.24119678,0.3190661,0.1829114
75f3c2e36,4,0.24491659,0.12908876,0.19727826,0.26219964,0.16651678
7d25e2e3b,2,0.068025805,0.11918515,0.2293991,0.21076557,0.3726243
3e101e353,2,0.087690376,0.08698289,0.24081331,0.17115349,0.41335997
8468db069,2,0.13283895,0.12366545,0.2561073,0.3292535,0.1581348
c4c4a926f,2,0.08642831,0.08490507,0.1832929,0.23448768,0.4108861
a2e529567,4,0.14953668,0.18734366,0.28401768,0.22541992,0.153682
8e938a436,1,0.113692805,0.22289881,0.22439578,0.25079295,0.18821967
5dd7c4c06,0,0.10116497,0.21255147,0.11931792,0.46312305,0.10384253
7b6ffc0a1,1,0.08336463,0.024437336,0.18618704,0.4245767,0.28143427
8ff8aefca,1,0.12860453,0.10816046,0.19053668,0.22897567,0.34372273
5df99d229,2,0.10751767,0.5174662,0.19767906,0.15365514,0.02368201
6c3b8c99c,2,0.11793001,0.072140224,0.13744955,0.30690822,0.36557204
8a6ba0a40,4,0.10884144,0.13763718,0.22371286,0.36078447,0.16902405
2faee359e,2,0.33784273,0.120376274,0.19510399,0.12873566,0.21794136
fd820a71a,1,0.031039558,0.5647974,0.26766127,0.10112258,0.03537912
60fa6acbe,1,0.07901321,0.07105792,0.4012295,0.42331752,0.025381882
68a6c1a24,4,0.08095126,0.07743305,0.21870936,0.1432144,0.47969195
727d25d09,4,0.2143921,0.3153846,0.19518836,0.18020047,0.094834454
04b073592,1,0.15835598,0.3295772,0.19679713,0.20144314,0.11382656
2bbca459e,4,0.046705868,0.01563687,0.11163199,0.26063165,0.5653936
5ecdd04af,3,0.047340386,0.15577996,0.33799168,0.43483838,0.024049584
1dd6be0bc,3,0.07714372,0.04585827,0.26373556,0.1519765,0.46128598
54c5d6442,1,0.11289717,0.3440322,0.25969547,0.16913463,0.11424053
ae4ab31ec,1,0.09569183,0.17829742,0.32922632,0.33659217,0.060192227
5ada2f8b6,3,0.094827,0.16170046,0.32114822,0.24774037,0.17458396
a8271c7e3,1,0.07899629,0.29827452,0.23364726,0.2925768,0.09650514
b92781dca,2,0.16230494,0.10784159,0.305865,0.28122622,0.14276229
94a0eb345,1,0.062148057,0.06641032,0.36422846,0.29889017,0.208323
42d94df4c,4,0.06653352,0.43321794,0.22508,0.21831484,0.056853577
f0063c5b6,3,0.20383957,0.10929519,0.3069347,0.22762166,0.15230891
b0855d1dd,2,0.15613897,0.26596227,0.32184467,0.20010766,0.05594642
615213076,0,0.090872616,0.1336958,0.23829125,0.28434995,0.25279033
be38039cc,3,0.07138327,0.06559546,0.22328398,0.51126057,0.12847671
66dbc2985,4,0.085322715,0.16213165,0.19602221,0.23776487,0.31875858
a4b96c3f3,3,0.09919747,0.14341821,0.09412487,0.18221004,0.48104942
d24b8cde0,2,0.08183321,0.052110095,0.18582633,0.37633157,0.30389887
3264fe773,2,0.08913784,0.05333721,0.21009186,0.1705326,0.47690055
f19397eed,3,0.32690912,0.19707388,0.3593902,0.07463662,0.04199019
19d8b1d8e,2,0.123264626,0.14983657,0.39784357,0.26200533,0.06704993
4f66a72ef,3,0.052980993,0.12660705,0.33784372,0.38025698,0.102311276
31f59daf4,1,0.06726846,0.22349189,0.41388413,0.20969509,0.08566041
5b8ee289f,3,0.095166855,0.14695713,0.2413136,0.3792401,0.1373223
48fd10660,2,0.08639265,0.17566648,0.3279104,0.1216318,0.28839868
3b4f31dc0,2,0.12216829,0.05799776,0.49664,0.13608907,0.18710484
8e881542f,4,0.22129653,0.1285308,0.2998663,0.22932681,0.12097958
ed81d1da8,0,0.07264836,0.21411268,0.36575508,0.16802822,0.17945561
6c594bfb0,4,0.73158544,0.055363204,0.14899391,0.025303839,0.03875368
df17a57ae,1,0.064741775,0.29067242,0.39315304,0.19303861,0.058394197
5e2bbb163,2,0.09998334,0.35814703,0.15027612,0.27289662,0.118696935
1d373c973,4,0.14601886,0.12195866,0.3875838,0.24083258,0.10360608
d840b5a02,2,0.26363182,0.32357478,0.22215885,0.1442689,0.04636566
8328ec7f4,2,0.35049513,0.04037513,0.31112853,0.22707145,0.07092979
3a36bdba5,4,0.053404715,0.0178099,0.044047654,0.13918231,0.74555546
a20d1e637,3,0.054319825,0.026917849,0.09853355,0.116245545,0.70398325
bb567f5cd,3,0.06906666,0.24065472,0.24920486,0.28529656,0.15577719
7d6cd8ac7,2,0.04896836,0.38648474,0.23487313,0.13128631,0.19838752
d605cb217,4,0.06582468,0.13944444,0.105754025,0.64027464,0.048702255
0935ab38b,4,0.2546501,0.4683732,0.08239069,0.150248,0.044338062
7b660c6af,3,0.23133232,0.37870014,0.19234979,0.09624109,0.10137668
cc6de6d19,4,0.09261595,0.038242213,0.13524568,0.12626691,0.60762924
3a5fb3c1f,3,0.10904922,0.24116965,0.23923443,0.26558533,0.14496139
9d03d5988,1,0.0697488,0.46931413,0.14959608,0.20285606,0.108484976
6c929fefb,3,0.05787145,0.19474216,0.35914007,0.24413618,0.14411013
1f393155e,1,0.054256476,0.03561703,0.05247176,0.17552732,0.6821274
a31b05e99,2,0.09081307,0.0650916,0.1744393,0.24291962,0.4267364
18aa41749,4,0.0926883,0.06012231,0.28918296,0.15459967,0.40340677
f368b7ef1,4,0.051185388,0.029072136,0.067429915,0.08475177,0.76756084
e24a04c10,3,0.10729578,0.08791654,0.16038089,0.50571305,0.13869375
355e3bdc5,2,0.08039272,0.05096367,0.16509616,0.5267923,0.17675513
07558410c,2,0.10747468,0.22369587,0.3391948,0.21118689,0.118447766
b62d80c49,1,0.1755572,0.25762624,0.3226233,0.17327906,0.07091421
e87214dd2,4,0.0860451,0.0355848,0.11668093,0.2145881,0.5471011
0e98b9e24,4,0.0848441,0.3160046,0.2674704,0.25416493,0.07751593
476d40031,3,0.1195375,0.112593636,0.431418,0.12609506,0.21035582
4e8f0401d,4,0.10150392,0.10981443,0.2837496,0.38438335,0.120548695
b8daff578,3,0.11652413,0.05053661,0.20851178,0.31919855,0.30522898
d1265050f,3,0.12504737,0.030944364,0.08705238,0.19434875,0.5626071
62d911513,1,0.16399701,0.35948732,0.21262552,0.20625149,0.057638675
4a8ac8bff,4,0.08118986,0.06916196,0.27965194,0.292876,0.27712023
e12797ab1,4,0.08469904,0.087330826,0.16756915,0.2734453,0.38695568
e6e0ad572,1,0.2,0.2,0.2,0.2,0.2
4c48a8f2f,3,0.10201752,0.22412066,0.32570398,0.25419858,0.09395922
bee984e11,4,0.08619038,0.19159847,0.23812455,0.23383258,0.25025403
f612d5506,4,0.07543268,0.06673692,0.08761099,0.15006043,0.620159
d5abad72c,1,0.068176895,0.61232036,0.18172474,0.10206702,0.035710998
3e82e76cb,3,0.12623331,0.21079542,0.28374282,0.18631038,0.19291797
1633b105b,2,0.05280338,0.04366879,0.12957172,0.48344165,0.29051444
d76c4ec1e,0,0.086967446,0.14659289,0.22788283,0.44519362,0.09336323
ed84380a5,4,0.2,0.2,0.2,0.2,0.2
791e6dc19,1,0.16909806,0.3136042,0.15504648,0.30678865,0.055462647
5c2fdb3cd,2,0.09331317,0.28709835,0.32553598,0.2354787,0.058573797
de59f42db,2,0.11717266,0.18654552,0.2631931,0.20815423,0.22493447
bf01af28f,3,0.11700444,0.29800275,0.2480161,0.2149022,0.12207448
9aa40019a,4,0.056992345,0.06770901,0.10363851,0.23905504,0.5326051
4d74c2e08,2,0.10563318,0.29538026,0.31661072,0.20423415,0.07814171
506697cb9,2,0.07185025,0.059426494,0.2074214,0.2108602,0.45044163
fc52c0c82,1,0.082418926,0.0549792,0.118987784,0.19087213,0.5527419
b75c41dd5,4,0.15260544,0.075642064,0.22413395,0.17927347,0.36834514
2bea067f2,4,0.12526613,0.09724129,0.23089443,0.24153538,0.30506274
366a4544f,2,0.09587483,0.09661241,0.18090864,0.2424546,0.3841495
cf4bbdbfa,3,0.2,0.2,0.2,0.2,0.2
85594fcaf,4,0.071511924,0.03290482,0.15236409,0.18025342,0.5629657
6668704bf,1,0.056114145,0.38347057,0.25723007,0.23069213,0.07249309
783a31182,2,0.18291649,0.1445047,0.33932436,0.18159384,0.15166059
ac7edef88,4,0.07945364,0.049939796,0.09441497,0.12803528,0.64815634
a6e25e889,4,0.087478645,0.12896979,0.2056634,0.24149866,0.33638948
d39684633,1,0.20843376,0.2896585,0.2801874,0.14744033,0.07428005
4529e91da,2,0.11891685,0.10797805,0.54465526,0.10019917,0.12825058
ad6387a7e,3,0.11220932,0.20952988,0.24375995,0.24561977,0.18888114
7beb8f666,3,0.07026575,0.04928387,0.17680341,0.3996016,0.30404538
ed74a9822,4,0.108758405,0.093461365,0.16944176,0.35983363,0.2685048
603892936,2,0.1492252,0.3441189,0.1994202,0.2210774,0.08615831
b73cc0f45,3,0.042526558,0.017412007,0.062495194,0.09765012,0.77991617
9ea482068,3,0.116690844,0.06522433,0.29148668,0.43152624,0.09507186
8a2e1d05b,3,0.06441566,0.039031934,0.16085733,0.3348874,0.4008077
31926dd6d,1,0.05599599,0.092141636,0.28849688,0.3271094,0.23625605
9e9ce66e9,4,0.09261942,0.08913648,0.20105618,0.35846514,0.25872278
7e69c99bc,1,0.10953975,0.39365005,0.20062084,0.20132692,0.094862424
91633ef0b,2,0.09073881,0.059268728,0.19224654,0.26575372,0.3919922
442f853b2,4,0.068588056,0.08244062,0.13198118,0.14522749,0.57176256
7b8d76961,4,0.1505329,0.15860675,0.3038251,0.23604226,0.150993
c85f29411,4,0.049240183,0.01607989,0.112932265,0.29442966,0.527318
0eba510fc,2,0.15857555,0.08263191,0.3888777,0.1945519,0.17536294
915031b99,4,0.05987267,0.047960494,0.15298589,0.5659336,0.17324731
21c8d5f0e,4,0.06997152,0.034726337,0.065346286,0.16739237,0.66256344
fb4078a22,3,0.18859725,0.43730968,0.17500512,0.16308784,0.036000136
6d3930bb1,4,0.20930912,0.16024797,0.2104107,0.27289063,0.14714159
215903d75,1,0.07161042,0.12299882,0.19006732,0.40411898,0.2112045
a5d08e982,4,0.2,0.2,0.2,0.2,0.2
2a9fd8dcd,2,0.06899127,0.08690141,0.24755909,0.30591863,0.2906296
765039f34,3,0.07674933,0.10456883,0.30516878,0.3863114,0.12720163
694a730b4,3,0.06931601,0.10424355,0.30403233,0.33343223,0.18897587
72e093c41,1,0.15592587,0.23360857,0.29708058,0.19834577,0.11503919
cd829526d,2,0.12716609,0.33898735,0.25056458,0.16820058,0.11508149
d8fc9bc28,2,0.08710188,0.059306853,0.3207664,0.29035482,0.24247007
7e8c5d816,3,0.1040784,0.0839341,0.3255609,0.28963766,0.19678889
dcc0d8482,3,0.032619726,0.030227296,0.12743267,0.7981892,0.011531022
02d644003,1,0.12135255,0.47043133,0.1783221,0.15146881,0.078425266
eab1d3e9f,4,0.08677387,0.10608531,0.20545119,0.20133196,0.4003577
48c5a3c40,2,0.06532299,0.124436304,0.33679712,0.42971966,0.043723922
36f7fbe5a,4,0.065690294,0.27327767,0.31440246,0.27489033,0.07173918
88876f4d5,4,0.15887833,0.16666575,0.41219965,0.22862688,0.033629518
b56e6500a,4,0.08180769,0.1474122,0.2983465,0.27415854,0.19827513
b0e26c028,4,0.13188784,0.11419416,0.22866996,0.23784338,0.28740466
611c6421b,2,0.13093513,0.07334044,0.2679409,0.27630287,0.25148067
e58a12b66,1,0.079647414,0.07968632,0.27422193,0.4838664,0.08257793
50503b223,3,0.21975142,0.38965076,0.17756951,0.17235856,0.040669773
f41112ee1,2,0.040729832,0.36837786,0.1880342,0.17782086,0.22503719
19982272a,4,0.1778834,0.35168585,0.20877036,0.10505204,0.15660831
d30c88c64,3,0.09721476,0.12590127,0.22496788,0.24121907,0.31069705
aeb17dd99,1,0.19095325,0.2900338,0.1608053,0.2368921,0.12131555
378059791,2,0.08728268,0.065675646,0.2885885,0.27686623,0.28158695
1082982dc,4,0.13383709,0.07584032,0.098986894,0.24187474,0.44946095
6d94a56ef,1,0.123250335,0.1903906,0.28691563,0.210194,0.1892494
790e639ed,3,0.09380151,0.30778864,0.22787733,0.2614848,0.10904767
2e3c988cd,1,0.06563173,0.06566378,0.27243474,0.518254,0.07801575
f1e6fcd95,4,0.116979614,0.28374544,0.22680226,0.23114851,0.14132413
4409a68b9,2,0.18278888,0.36891612,0.23025861,0.12494825,0.09308821
6d1596957,4,0.072441444,0.09838919,0.21043667,0.23412949,0.3846032
15f00daac,4,0.048519794,0.03973143,0.06011908,0.1472872,0.7043425
4e9f82a98,2,0.07275048,0.031256665,0.02476835,0.14667997,0.72454447
d0956e39e,1,0.22204626,0.1075683,0.3523563,0.24034277,0.07768639
991519fdb,3,0.050135203,0.20696922,0.32264087,0.23553099,0.18472376
36edc334e,2,0.08309565,0.15465945,0.30790976,0.22873332,0.22560182
45a283ed6,1,0.054693427,0.030789034,0.42878166,0.44767293,0.03806303
907f77c78,3,0.11921681,0.17785491,0.2984697,0.21270862,0.19174993
6c17339fe,4,0.08472972,0.095147476,0.15446237,0.2683517,0.39730877
d41aa1c62,4,0.094855465,0.14813139,0.27728537,0.27056465,0.20916317
65f56897d,3,0.19949138,0.21558207,0.26648602,0.23349494,0.08494562
aad9a8bdb,3,0.101938725,0.038861983,0.20592189,0.21370709,0.43957034
4446dde7e,2,0.064485535,0.40353003,0.29169777,0.2014691,0.03881756
a36b60379,2,0.116652794,0.111678354,0.26128155,0.44668487,0.06370235
5e696928a,4,0.08351551,0.047935504,0.16306692,0.20058797,0.5048941
729f4d5fa,1,0.06442287,0.28100407,0.16221629,0.3146328,0.17772396
e50fb0c6c,4,0.12046373,0.123267785,0.20090018,0.19248876,0.36287954
04c4a7493,2,0.048237007,0.4602371,0.27088988,0.1872231,0.0334128
f2816bd92,2,0.120699234,0.13907832,0.2723506,0.22044484,0.24742705
3a5d5a265,1,0.18787917,0.12323597,0.20925497,0.22798932,0.25164056
e96c2483c,3,0.10715363,0.09228091,0.25164196,0.35809442,0.19082914
164857bd8,0,0.08915643,0.035948325,0.26408848,0.382912,0.22789484
497d68d48,0,0.1573778,0.29545957,0.25526232,0.113937624,0.17796269
3bf6cdab0,3,0.069830574,0.1394754,0.25785407,0.32377043,0.20906955
db095d92a,4,0.101461954,0.071126446,0.08898054,0.12663677,0.6117943
dbfb1869f,4,0.12750295,0.06348494,0.11840294,0.26766247,0.42294675
37ea8d2db,4,0.09681092,0.10217912,0.11559515,0.2928807,0.39253405
f97c8edc4,2,0.12804551,0.34949723,0.43943927,0.03021734,0.05280055
c31714ab2,2,0.08433785,0.4690227,0.28102514,0.15481839,0.010795902
09c7b610e,4,0.083347276,0.13967417,0.29186386,0.30411342,0.18100129
2d304409b,4,0.058590073,0.031700358,0.18273498,0.21201509,0.5149595
596cf7334,0,0.08135869,0.5325042,0.31603792,0.0571278,0.0129714
af56651cb,4,0.09437123,0.13981748,0.27126485,0.32163203,0.17291439
75bd3a017,2,0.088765666,0.11128274,0.3878937,0.28896272,0.12309515
7efd5522d,1,0.14513035,0.22239754,0.20942105,0.31934845,0.103702575
6c61c33ee,0,0.057964817,0.11599669,0.3824102,0.35705516,0.08657315
0644da7d9,3,0.06696813,0.242875,0.3576339,0.14623612,0.18628691
2e7d08fa6,1,0.044167545,0.2911191,0.3083852,0.14715426,0.2091739
4679d01e2,3,0.2,0.2,0.2,0.2,0.2
5f0bfe5a9,3,0.050250106,0.03886821,0.045842692,0.04688401,0.81815493
23adab0a9,2,0.09948322,0.14467657,0.25936618,0.39810178,0.09837222
517f1dc1d,4,0.08967794,0.26737776,0.12909041,0.29516646,0.21868739
bfd38a572,3,0.15151182,0.14233218,0.2289504,0.25083968,0.22636594
7e8101664,3,0.07400441,0.14513552,0.29454497,0.31138882,0.17492625
2e35d4d3b,4,0.2,0.2,0.2,0.2,0.2
50418fb29,3,0.079269946,0.19089714,0.3120582,0.33275387,0.08502087
a4edd47eb,0,0.74286205,0.042885806,0.051587224,0.08097172,0.08169317
13469fc6a,2,0.118840486,0.10903086,0.19189899,0.15554716,0.42468244
52d65015d,2,0.12784581,0.15263829,0.34431177,0.25530916,0.119894944
e9a47ac7a,1,0.080053866,0.1759212,0.11790287,0.34478995,0.28133208
7cc040670,2,0.056603443,0.18670331,0.37463886,0.24869275,0.13336164
1e62a77e1,1,0.05573158,0.02888494,0.10606297,0.11427005,0.6950504
fce6f8dff,2,0.08058447,0.2678309,0.101787515,0.54315084,0.006646343
f892df3a1,3,0.03282008,0.008023294,0.036089834,0.07703901,0.84602773
12ceeda09,3,0.08030738,0.11563101,0.31682158,0.34594163,0.14129843
ff14c3dbe,3,0.12841584,0.36501974,0.2395612,0.1730293,0.09397397
eee0b299c,4,0.069162354,0.17891239,0.2074407,0.33588845,0.20859607
369197890,2,0.10072695,0.20981771,0.16397567,0.20505738,0.32042232
